data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7678086,231,ETH1627,1627,3/28/12,2012,1,Battles,Armed clash,OLF: Oromo Liberation Front,,2,Military Forces of Ethiopia (1991-2018),,1,12,Eastern Africa,Ethiopia,Oromia,Buno Bedele,Bedele town,Bedele,8.456,36.353,1,All Africa,Regional,"A special force unit of the Oromo Liberation Army (OLA [armed wing of Oromo Liberation Front, OLF]) has killed two weyane [Ethiopian] intelligence agents.",2,1618529702,ETH
7771669,231,ETH1623,1623,3/22/12,2012,1,Violence against civilians,Attack,Police Forces of Ethiopia (1991-2018) Liyu Police,,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Somali,Jarar,Gashamo,Misrak Gashamo,8.1,45.3667,2,All Africa,Regional,"Liyu Police paramilitaries attacked several villages in the Gashamo region, homes burned, 12 killed and several injured.",12,1617057651,ETH
7680252,231,ETH1622,1622,3/19/12,2012,1,Violence against civilians,Attack,OLF: Oromo Liberation Front,,2,Civilians (Ethiopia),,7,27,Eastern Africa,Ethiopia,Addis Ababa,Region 14,Lideta,Addis Ababa,9.025,38.7469,1,Local Source; All Africa,Regional-International,"A special force unit of OLA killed or wounded, at least, 22 enemy troops.",22,1618529702,ETH
7771666,231,ETH1620,1620,3/16/12,2012,1,Violence against civilians,Attack,Police Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Somali,Jarar,Gashamo,Misrak Gashamo,8.1,45.3667,2,All Africa,Regional,Special police forces execute civilian who had tried to stop a police officer from assaulting a fellow resident in Raqda village,1,1617057651,ETH
7678087,231,ETH1621,1621,3/16/12,2012,1,Strategic developments,Arrests,Military Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Somali,Jarar,Daror,Bilel Ogaden,8.5306,44.795,2,All Africa,Regional,Arrests: Ethiopian army reportedly detains 700 youth in Ogaden region.,0,1618529702,ETH
7771640,231,ETH1619,1619,3/16/12,2012,1,Riots,Violent demonstration,Rioters (Ethiopia),,5,Police Forces of Ethiopia (1991-2018),,1,15,Eastern Africa,Ethiopia,Somali,Jarar,Gashamo,Misrak Gashamo,8.1,45.3667,2,All Africa,Regional,Rioters kill seven police,7,1617057651,ETH
5267770,231,ETH1618,1618,3/12/12,2012,1,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),,3,Civilians (Ethiopia),,7,37,Eastern Africa,Ethiopia,Gambela,Agnewak,Gambela town,Gambella,8.25,34.5833,3,AFP,International,An attack by gunmen on a public bus in western Ethiopia has left 19 people dead and eight others injured.,19,1618529702,ETH
7771343,231,ETH1617,1617,2/27/12,2012,1,Violence against civilians,Sexual violence,Military Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),Women (Ethiopia),7,17,Eastern Africa,Ethiopia,Oromia,East Bale,Lege Hida,Lega Hida,7.8685,41.1158,1,Local Source; All Africa,Regional-International,Ethiopian army witnessed gang raping 17 women in Ogaden region. The violence is believed to be in response its fighting the ONLF and the villagers loyalty to them.,0,1618529702,ETH
7786664,231,ETH1616,1616,2/20/12,2012,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Jarar,Aware,Aware,8.2561,44.1567,2,All Africa,Regional,"ONLA destroyed a military vehicle of the colonial Ethiopian army at Lafta Kalajehan, which lies between Jig and Welewihig villages in Aware District. It is said that all soldiers and everything else aboard the vehicle were reduced to smithereens.",0,1617120475,ETH
7786644,231,ETH1614,1614,2/19/12,2012,1,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),Police Forces of Ethiopia (1991-2018) Liyu Police,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Somali,Korahe,Kebridehar town,Kebri Dehar,6.74,44.2781,2,Local Source; All Africa,Regional-International,"The military and their Liyu Police allies attacked two Ogaden villages, kill ten farmers between them. They were believed to be attacked for their alliance with the ONLF.",5,1618529702,ETH
7786645,231,ETH1615,1615,2/19/12,2012,1,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),Police Forces of Ethiopia (1991-2018) Liyu Police,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Somali,Korahe,Kebridehar town,Kebri Dehar,6.74,44.2781,2,All Africa; Local Source,Regional-International,"The military and their Liyu Police allies attack two Ogaden villages, kill ten farmers between them. They were believed to be attacked for their alliance with the ONLF.",5,1618529702,ETH
7677684,231,ETH1613,1613,2/16/12,2012,2,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Somali,Jarar,Degahabur town,Degeh Bur,8.2206,43.5572,2,Local Source; All Africa,Regional-International,"Members of the military commit 30 illegal killings, including the mayor of a town, children and women for reasons unknown.",30,1618529701,ETH
7771635,231,ETH1612,1612,2/12/12,2012,1,Violence against civilians,Attack,Police Forces of Ethiopia (1991-2018) Liyu Police,,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Somali,Jarar,Gashamo,Misrak Gashamo,8.1,45.3667,1,All Africa,Regional,"Liyu Police paramilitaries opened fire on a village, killing the local elder as well as several others.",5,1617057651,ETH
7274803,231,ETH1611,1611,2/3/12,2012,1,Battles,Armed clash,OLF: Oromo Liberation Front,,2,TPLF: Tigray Peoples Liberation Front,,3,23,Eastern Africa,Ethiopia,Somali,Fafan,Jigjiga town,Jijiga,9.35,42.8,3,All Africa,Regional,OLA kills a police commander with strong or corrupt ties to the TPLF in the 'east'.,1,1618529701,ETH
7772195,231,ETH1610,1610,2/1/12,2012,2,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,Mekan Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,SNNP,South Omo,Jinka town,Jinka,5.786,36.5652,2,The Oakland Insitute,Other,"February 2012, an Ethiopian Sugar Corporation truck ran over a pregnant Bodi woman, the sixth Bodi to be run over by a truck since work on the plantations began less than a year before. In retaliation, the family of the woman's husband shot up the truck, smashed plantation equipment, and had a shoot-out with the military. A few Bodi were injured, but they had to retreat to the other side of the Omo River as they ran out of bullets.",1,1618529701,ETH
7771710,231,ETH1608,1608,1/16/12,2012,1,Violence against civilians,Attack,ARDUF: Afar Revolutionary Democratic Unity Front,,2,Civilians (International),,7,27,Eastern Africa,Ethiopia,Afar,Kilbati-Zone 2,Afdera,Erta Are,13.6106,40.661,1,Chron News,International,Eritrean trained terror groups kill a group of foreign tourists at a volcanic site. Two others kidnapped. The ARDUF later claims responsibility.,5,1618529701,ETH
7772138,231,ETH1607,1607,1/15/12,2012,2,Violence against civilians,Attack,Police Forces of Ethiopia (1991-2018) Prison Guards,,1,Civilians (Ethiopia),Mekan Ethnic Group (Ethiopia),7,17,Eastern Africa,Ethiopia,SNNP,South Omo,Jinka town,Jinka,5.786,36.5652,2,Republica (Africa),Regional,Survival received reports of three Bodi men being beaten to death in an Ethiopian jail.,3,1618529701,ETH
7772196,231,ETH1605,1605,1/1/12,2012,3,Violence against civilians,Sexual violence,Military Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),Mekan Ethnic Group (Ethiopia); Women (Ethiopia),7,17,Eastern Africa,Ethiopia,SNNP,South Omo,Jinka town,Jinka,5.786,36.5652,2,The Oakland Insitute,Other,"January 2012, ten Bodi women had been raped by soldiers, in some cases gang raped",0,1618529700,ETH
7680053,231,ETH1606,1606,1/1/12,2012,3,Violence against civilians,Sexual violence,Military Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),Mursi Ethnic Group (Ethiopia); Mekan Ethnic Group (Ethiopia); Prisoners (Ethiopia),7,17,Eastern Africa,Ethiopia,SNNP,Bench Sheko,Semen Bench,Mizan Teferi,6.9833,35.5833,2,The Oakland Insitute,Other,"Two Mursi met with the USAID Mission Director and Deputy Mission Director for Ethiopia in March, 2012. They reported rapes by the Ethiopian military during forced land displacements.",0,1618529701,ETH
7786687,231,ETH1603,1603,12/19/11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,OLF: Oromo Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,North Shewa,Debre Libanos,Debre Libanos,9.7167,38.8667,2,All Africa,Regional,"OLA forces attack government positions, six killed, 13 wounded.",6,1618529700,ETH
7678040,231,ETH1598,1598,12/6/11,2011,2,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Jarar,Degehamedo,Daga Medo,7.984,43.0222,1,All Africa,Regional,A series of attacks ranging from December 6th - 12th occur over a small area. 27 weyane soldiers killed and 30 others wounded.,0,1613075980,ETH
7678043,231,ETH1601,1601,12/6/11,2011,2,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Fafan,Jigjiga town,Jijiga,9.35,42.8,2,All Africa,Regional,A series of attacks ranging from December 6th - 12th occur over a small area. 27 weyane soldiers killed and 30 others wounded. This event occurred in the Fik Region.,9,1618529700,ETH
7678044,231,ETH1602,1602,12/6/11,2011,2,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Korahe,Kebridehar town,Kebri Dehar,6.74,44.2781,1,All Africa,Regional,A series of attacks ranging from December 6th - 12th occur over a small area. 27 weyane soldiers killed and 30 others wounded.,7,1618529700,ETH
7678082,231,ETH1600,1600,12/6/11,2011,2,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,Kellem Wollega,Dale Wabera,Garbo,9.0333,35.05,1,All Africa,Regional,A series of attacks ranging from December 6th - 12th occur over a small area. 27 weyane soldiers killed and 30 others wounded.,7,1618529700,ETH
7678365,231,ETH1599,1599,12/6/11,2011,2,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Nogob,Dihun,Dihun,7.2167,42.7,1,All Africa,Regional,A series of attacks ranging from December 6th - 12th occur over a small area. 27 weyane soldiers killed and 30 others wounded.,7,1613075981,ETH
7678369,231,ETH1597,1597,11/20/11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,OLF: Oromo Liberation Front,,2,12,Eastern Africa,Ethiopia,Amhara,North Shewa,Minjar Shenkora,Arertu,8.9333,39.4167,1,All Africa,Regional,"The same OLA unit active November 18th attacked another weyane camp located in Yaya Gulele County at a place called Malka Mogor in a village called Arertu, killing five enemy troops and wounding, at least, three others. In these operations the OLA Northern Oromiya Command confiscated military armament and made them the property of the Oromo liberation struggle led by OLF.",5,1618529699,ETH
7678207,231,ETH1596,1596,11/18/11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,North Shewa,Kuyu,Kuyu,9.8667,38.35,1,All Africa,Regional,"On the evening of 18 November 2011 at about 8:00 p.m. local time, an OLA unit of Northern Oromiya Command infiltrated into an enemy camp located in Kuyu County at a place called Malka Wachiti, killings even weyane (TPLF) troops and wounding more than 12 others.",7,1618529699,ETH
7678371,231,ETH1595,1595,11/16/11,2011,1,Battles,Non-state actor overtakes territory,Military Forces of Ethiopia (1991-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Jarar,Degahabur town,Degeh Bur,8.2206,43.5572,1,All Africa,Regional,"Ogaden rebels capture a military base. The Ethiopian casualties in this operation are 12 dead and more than 16 wounded, some very seriously.",12,1618529699,ETH
7678505,231,ETH1594,1594,11/7/11,2011,1,Strategic developments,Arrests,Police Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Somali,Fafan,Jigjiga town,Jijiga,9.35,42.8,3,All Africa,Regional,Arrests: A large group of police enter a mosque and attempt to detain religious leaders before armed residents resist.,0,1618529699,ETH
7680620,231,ETH1593,1593,11/7/11,2011,1,Riots,Mob violence,Rioters (Ethiopia),,5,Police Forces of Ethiopia (1991-2018),,1,15,Eastern Africa,Ethiopia,Somali,Fafan,Jigjiga town,Jijiga,9.35,42.8,3,All Africa,Regional,At least one Ethiopian was killed and three other were injured as residents fought Ethiopian police forces in Bali-dhiig district of Togdheer Region in the breakaway region of Somaliland.,1,1618529699,ETH
7678372,231,ETH1592,1592,10/29/11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Fafan,Jigjiga town,Jijiga,9.35,42.8,3,All Africa,Regional,"ONLF/A fighters attack government soldiers, kill 85 and capture many AK-47s in the southeast.",85,1618529699,ETH
7678373,231,ETH1591,1591,10/27/11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,East Hararge,Babile,Babile,9.2167,42.3333,1,All Africa,Regional,"Clashes between ONLF/A and weyane soldiers results in the death of 22, plus 17 injured.",22,1618529699,ETH
7678374,231,ETH1589,1589,10/26/11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,East Hararge,Babile,Babile,9.2167,42.3333,2,All Africa,Regional,"ONLF/A fighters rescue civilians from their weyane abductors, clash with them.",0,1618529699,ETH
7678129,231,ETH1590,1590,10/26/11,2011,2,Violence against civilians,Abduction/forced disappearance,Military Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Oromia,East Hararge,Babile,Babile,9.2167,42.3333,2,All Africa,Regional,"Weyane soldiers abduct Ogaden civilians, reports of mistreatment. The abductions lead to numerous clashes with the ONLA in following days.",0,1618529699,ETH
7678092,231,ETH1588,1588,10/12/11,2011,1,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Ethiopia (1991-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Korahe,Shilabo,Shilabo,6.0917,44.7636,1,All Africa,Regional,ONLF/A fighters use a remote control explosive against a weyane convoy inflicting heavy causalities.,0,1613075980,ETH
7677683,231,ETH1587,1587,10/4/11,2011,1,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Somali,Fafan,Jigjiga town,Jijiga,9.35,42.8,3,Local Source; All Africa,Regional-International,Government forces kill a boy and middle aged man in the southeast portion of the country.,2,1618529698,ETH
7678377,231,ETH1584,1584,9/29/11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,OLF: Oromo Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,North Shewa,Hidabu Abote,Abole,9.8667,38.45,2,All Africa,Regional,"An OLA commando unit ambushed weyane soldiers at a place called Salal Qala in Abote District, North Shewa Zone, killing seven soldiers on the spot and seriously wounding 12 others.",7,1618529698,ETH
7678378,231,ETH1583,1583,9/20/11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Fafan,Kebribayah town,Kebri Beyah,9.1036,43.1747,1,All Africa,Regional,ONLA fighters carried out an attack against Ethiopian troops who were deployed at a place called Moyaha in Kebri Beyah.,0,1618529698,ETH
6341445,231,ETH1581,1581,9/18/11,2011,1,Violence against civilians,Attack,ONLF: Ogaden National Liberation Front,,2,Civilians (International),Civilians (China),7,27,Eastern Africa,Ethiopia,Somali,Jarar,Degahabur town,Degeh Bur,8.2206,43.5572,2,Local Source; All Africa,Subnational-Regional,"ONLA units carried out a heavy attack on Chinese oil firm PetroTrans and Ethiopian troops guarding them at a place called Iley, near Obale in the district of Degeh Bur, Jerar Province, where they were conducting oil exploration activity. Thirty government troops killed.",30,1618529698,ETH
7678379,231,ETH1580,1580,9/18/11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Jarar,Degahabur town,Degeh Bur,8.2206,43.5572,2,All Africa,Regional,"ONLA units carried out a heavy attack on Chinese oil firm PetroTrans and Ethiopian troops guarding them at a place called Iley, near Obale in the district of Degeh Bur, Jerar Province, where they were conducting oil exploration activity. Thirty government troops killed.",30,1618529698,ETH
7677682,231,ETH1582,1582,9/18/11,2011,1,Violence against civilians,Attack,Military Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),,7,17,Eastern Africa,Ethiopia,Somali,Jarar,Degahabur town,Degeh Bur,8.2206,43.5572,2,All Africa; Local Source,Regional-International,"Ethiopian troops go into a blind rage after and attack by ONLA, kill a civilian.",1,1618529698,ETH
7678260,231,ETH1579,1579,9/16/11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Fafan,Jigjiga town,Jijiga,9.35,42.8,2,All Africa,Regional,ONLF/A fighters attack military positions in Fik town.,0,1618529698,ETH
7786684,231,ETH1578,1578,9/16/11,2011,1,Battles,Armed clash,Military Forces of Ethiopia (1991-2018),,1,ONLF: Ogaden National Liberation Front,,2,12,Eastern Africa,Ethiopia,Somali,Jarar,Degahabur town,Degeh Bur,8.2206,43.5572,1,All Africa,Regional,"ONLA freedom fighters attacked a group of Ethiopian troops at a place called Hagion in Degeh Bur District, Jerar Province, killing two soldiers and wounding two others.",2,1618529697,ETH
7680293,231,ETH1574,1574,9/14/11,2011,1,Strategic developments,Arrests,Police Forces of Ethiopia (1991-2018),,1,Civilians (Ethiopia),Journalists (Ethiopia),7,17,Eastern Africa,Ethiopia,Addis Ababa,Region 14,Lideta,Addis Ababa,9.025,38.7469,1,Africa Research Bulletin,Other,An opposition leader and journalist is arrested and charged with terrorism.,0,1618529697,ETH
